file_urls,time
https://www.geisinger.org/-/media/OneGeisinger/Files/PDFs/GHP-Family/GHP_Family_NondiscriminationNotice.pdf?la=en,06 12 2019 02:38:16
https://www.geisinger.org/-/media/OneGeisinger/pdfs/ghs/patient-care/patients-and-visitors/billing-and-insurance/pharm-charges-csv/CDM-Geisinger-Jersey-Shore-Hospital-Pharm-01-01-19.zip?la=en,06 12 2019 02:38:16
https://www.geisinger.org/-/media/OneGeisinger/pdfs/ghs/patient-care/patients-and-visitors/billing-and-insurance/pharm-charges-csv/CDM-Geisinger-Bloomsburg-Hospital-Pharm-01-01-19.zip?la=en,06 12 2019 02:38:16
https://www.geisinger.org/-/media/OneGeisinger/pdfs/ghs/patient-care/patients-and-visitors/billing-and-insurance/pharm-charges-csv/CDM-Geisinger-Holy-Spirit-Hospital-Pharm-01-01-19.zip?la=en,06 12 2019 02:38:16
https://www.geisinger.org/-/media/OneGeisinger/pdfs/ghs/patient-care/patients-and-visitors/billing-and-insurance/pharm-charges-csv/CDM-Geisinger-Lewistown-Hospital-Pharm-01-01-19.zip?la=en,06 12 2019 02:38:16
https://www.geisinger.org/-/media/OneGeisinger/pdfs/ghs/patient-care/patients-and-visitors/billing-and-insurance/pharm-charges-csv/CDM-Geisinger-CMC-Pharm-01-01-19.zip?la=en,06 12 2019 02:38:16
https://www.geisinger.org/-/media/OneGeisinger/pdfs/ghs/patient-care/patients-and-visitors/billing-and-insurance/pharm-charges-csv/CDM-Geisinger-Wyoming-Valley-Hospital-Pharm-01-01-19.zip?la=en,06 12 2019 02:38:16
https://www.geisinger.org/-/media/OneGeisinger/pdfs/ghs/patient-care/patients-and-visitors/billing-and-insurance/pharm-charges-csv/CDM-Geisinger-Medical-Center-Hospital-Pharm-01-01-19.zip?la=en,06 12 2019 02:38:16
https://geisinger.artcraftpromos.com/geisingerlandingpage,06 12 2019 02:38:16
https://www.geisinger.org/-/media/OneGeisinger/pdfs/ghs/patient-care/patients-and-visitors/billing-and-insurance/hosp-charges-csv/CDM-Geisinger-Jersey-Shore-Hospital-01-01-19.zip?la=en,06 12 2019 02:38:16
