file_urls,time
https://www.texashealth.org/assets/documents/system/business_office/billing_brochure_english.pdf,06 12 2019 02:38:21
https://www.texashealth.org/assets/documents/system/business_office/pricing_info/hospital-standard-charges/texas-health-allen.xlsx,06 12 2019 02:38:21
https://www.texashealth.org/assets/documents/system/business_office/pricing_info/hospital-standard-charges/texas-health-southwest.xlsx,06 12 2019 02:38:21
https://www.texashealth.org/assets/documents/system/business_office/pricing_info/hospital-standard-charges/texas-health-specialty.xlsx,06 12 2019 02:38:21
https://www.texashealth.org/assets/documents/system/business_office/billing_brochure_spanish.pdf,06 12 2019 02:38:21
https://www.texashealth.org/assets/documents/system/business_office/pricing_info/hospital-standard-charges/texas-health-stephenville.xlsx,06 12 2019 02:38:21
https://www.texashealth.org/assets/documents/system/business_office/pricing_info/hospital-standard-charges/texas-health-southlake.xlsx,06 12 2019 02:38:21
https://www.texashealth.org/assets/documents/system/public_relations/thr_fast_facts.pdf,06 12 2019 02:38:22
https://www.texashealth.org/assets/documents/system/business_office/pricing_info/hospital-standard-charges/texas-health-recovery-and-wellness.xlsx,06 12 2019 02:38:22
https://www.texashealth.org/assets/documents/system/business_office/pricing_info/hospital-standard-charges/texas-health-kaufman.xlsx,06 12 2019 02:38:22
"https://www.texashealth.org/site-search/search-results?q=*&vmq=custom_s_content_type:(%22Event%22)%20AND%20!custom_b_archived:true&sort=custom_dt_startdate+desc,title+asc&vmqd=",06 12 2019 02:38:22
"https://www.texashealth.org/site-search/search-results?q=*&vmq=custom_s_content_type:(%22News%22)%20AND%20!custom_b_archived:true&sort=custom_dt_external_media_mention_publication_date_232944+desc,title+asc&vmqd=",06 12 2019 02:38:22
https://www.texashealth.org/assets/documents/system/business_office/pricing_info/hospital-standard-charges/texas-health-heart-and-vascular.xlsx,06 12 2019 02:38:22
https://www.texashealth.org/assets/documents/system/business_office/pricing_info/hospital-standard-charges/texas-health-plano.xlsx,06 12 2019 02:38:22
https://www.texashealth.org/assets/documents/system/business_office/pricing_info/hospital-standard-charges/texas-health-rockwall.xlsx,06 12 2019 02:38:22
https://www4.texashealth.org/donate/donatethf.aspx,06 12 2019 02:38:22
https://www.texashealth.org/assets/documents/system/business_office/pricing_info/hospital-standard-charges/texas-health-heb.xlsx,06 12 2019 02:38:22
https://www.texashealth.org/assets/documents/system/business_office/pricing_info/hospital-standard-charges/texas-health-center-for-diagnostics-and-surgery-plano.xlsx,06 12 2019 02:38:22
https://www.texashealth.org/assets/documents/system/business_office/pricing_info/hospital-standard-charges/texas-health-flower-mound.xlsx,06 12 2019 02:38:22
https://www.texashealth.org/assets/documents/system/business_office/pricing_info/hospital-standard-charges/texas-health-cleburne.xlsx,06 12 2019 02:38:22
https://www.texashealth.org/assets/documents/system/business_office/pricing_info/hospital-standard-charges/texas-health-azle.xlsx,06 12 2019 02:38:22
https://www.texashealth.org/assets/documents/system/business_office/pricing_info/hospital-standard-charges/texas-health-denton.xlsx,06 12 2019 02:38:22
https://www.texashealth.org/assets/documents/system/business_office/pricing_info/hospital-standard-charges/texas-health-fort-worth.xlsx,06 12 2019 02:38:22
https://www.texashealth.org/assets/documents/system/business_office/pricing_info/hospital-standard-charges/texas-health-alliance.xlsx,06 12 2019 02:38:22
https://www.texashealth.org/assets/documents/system/business_office/pricing_info/hospital-standard-charges/texas-health-arlington.xlsx,06 12 2019 02:38:22
https://www.texashealth.org/assets/documents/system/business_office/pricing_info/hospital-standard-charges/texas-health-dallas.xlsx,06 12 2019 02:38:22
