file_urls,time
https://health.ucsd.edu/specialties/Pages/default.aspx,06 12 2019 01:52:46
https://health.ucsd.edu/specialties/cancer/about/stories/Pages/default.aspx,06 12 2019 01:52:46
https://health.ucsd.edu/specialties/cancer/programs/brain/Pages/research.aspx,06 12 2019 01:52:47
https://health.ucsd.edu/specialties/cancer/programs/brain/Pages/team.aspx,06 12 2019 01:52:47
https://health.ucsd.edu/specialties/cancer/programs/brain/Pages/default.aspx,06 12 2019 01:52:47
https://health.ucsd.edu/specialties/cancer/about/events/Pages/default.aspx,06 12 2019 01:52:47
https://health.ucsd.edu/specialties/cancer/programs/hematologic/BMT/Pages/default.aspx,06 12 2019 01:52:47
https://health.ucsd.edu/specialties/cancer/programs/brain/Pages/treatment.aspx,06 12 2019 01:52:47
https://health.ucsd.edu/specialties/cancer/programs/Pages/default.aspx,06 12 2019 01:52:47
https://health.ucsd.edu/Pages/feedback_form.aspx?refPage=Health%20Site,06 12 2019 01:52:47
https://health.ucsd.edu/specialties/cancer/about/Pages/Quality.aspx,06 12 2019 01:52:47
https://health.ucsd.edu/specialties/cancer/about/Pages/nci.aspx,06 12 2019 01:52:47
https://health.ucsd.edu/specialties/cancer/about/locations/Pages/First-Floor-Map.aspx,06 12 2019 01:52:47
https://health.ucsd.edu/specialties/cancer/about/locations/Pages/default.aspx,06 12 2019 01:52:47
https://health.ucsd.edu/patients/billing/insurance/medicare/acountable-care-network/Pages/default.aspx,06 12 2019 01:52:48
https://health.ucsd.edu/patients/billing/standard-charges/Pages/default.aspx,06 12 2019 01:52:48
https://health.ucsd.edu/patients/billing/Documents/PatientBill-Flyer.pdf,06 12 2019 01:52:48
https://health.ucsd.edu/patients/billing/Pages/process.aspx,06 12 2019 01:52:48
https://health.ucsd.edu/patients/billing/managedcare/Pages/policies.aspx,06 12 2019 01:52:48
https://health.ucsd.edu/patients/billing/Pages/glossary.aspx,06 12 2019 01:52:48
https://health.ucsd.edu/patients/billing/managedcare/Pages/default.aspx,06 12 2019 01:52:48
https://health.ucsd.edu/patients/billing/Pages/faq.aspx,06 12 2019 01:52:48
https://health.ucsd.edu/patients/billing/insurance/Pages/open-enrollment.aspx,06 12 2019 01:52:48
https://health.ucsd.edu/patients/billing/insurance/Pages/international.aspx,06 12 2019 01:52:48
https://health.ucsd.edu/patients/billing/insurance/Pages/transplant.aspx,06 12 2019 01:52:48
https://health.ucsd.edu/patients/billing/insurance/Pages/behavioral-health.aspx,06 12 2019 01:52:48
https://health.ucsd.edu/patients/billing/insurance/Pages/vision.aspx,06 12 2019 01:52:48
https://health.ucsd.edu/medinfo/nursing/Pages/default.aspx,06 12 2019 02:02:33
https://health.ucsd.edu/medinfo/Pages/transfer.aspx,06 12 2019 02:02:33
https://health.ucsd.edu/medinfo/Pages/default.aspx,06 12 2019 02:02:33
https://health.ucsd.edu/hipaa/Pages/default.aspx,06 12 2019 02:02:33
https://health.ucsd.edu/Pages/legal.aspx,06 12 2019 02:02:33
https://health.ucsd.edu/Pages/sitemap.aspx,06 12 2019 02:02:33
https://health.ucsd.edu/medinfo/pages/referral.aspx,06 12 2019 02:02:33
https://health.ucsd.edu/specialties/international/Pages/default.aspx,06 12 2019 02:02:33
https://health.ucsd.edu/about/quality/Pages/default.aspx,06 12 2019 02:02:33
https://health.ucsd.edu/request_appt/walk-in-clinics/Pages/default.aspx,06 12 2019 02:02:33
https://health.ucsd.edu/about/Pages/default.aspx,06 12 2019 02:02:33
https://health.ucsd.edu/patients/billing/Pages/Patient-Financial-Assistance.aspx,06 12 2019 02:02:33
https://health.ucsd.edu/patients/Pages/medical-records.aspx,06 12 2019 02:02:33
https://health.ucsd.edu/patients/billing/Pages/default.aspx,06 12 2019 02:02:33
https://health.ucsd.edu/patients/events/Pages/default.aspx,06 12 2019 02:02:33
https://health.ucsd.edu/patients/yourhospitalstay/Pages/patientrights.aspx,06 12 2019 02:02:34
https://health.ucsd.edu/locations/Pages/moores.aspx,06 12 2019 02:02:34
https://health.ucsd.edu/patients/pages/transportation.aspx,06 12 2019 02:02:34
https://health.ucsd.edu/locations/Pages/parking-la-jolla.aspx,06 12 2019 02:02:34
https://health.ucsd.edu/specialties/radiology/Pages/default.aspx,06 12 2019 02:02:34
https://health.ucsd.edu/specialties/cancer/about/locations/Pages/Second-Floor-Map.aspx,06 12 2019 02:02:34
https://health.ucsd.edu/specialties/cancer/treatments/Pages/default.aspx,06 12 2019 02:02:34
https://health.ucsd.edu/specialties/cancer/Pages/Physicians.aspx,06 12 2019 02:02:34
https://health.ucsd.edu/specialties/cancer/resources/nutrition/Pages/survivors.aspx,06 12 2019 02:02:34
https://health.ucsd.edu/specialties/cancer/resources/patient-relations/Pages/council.aspx,06 12 2019 02:02:34
https://health.ucsd.edu/specialties/cancer/resources/nutrition/Pages/cancer-prevention.aspx,06 12 2019 02:02:34
https://health.ucsd.edu/specialties/cancer/resources/nutrition/healthy-eating/Pages/default.aspx,06 12 2019 02:02:35
https://health.ucsd.edu/specialties/cancer/resources/support/Pages/acupuncture-massage.aspx,06 12 2019 02:02:35
https://health.ucsd.edu/specialties/cancer/resources/support/Pages/social-workers.aspx,06 12 2019 02:02:35
https://health.ucsd.edu/specialties/cancer/resources/support/Pages/counseling.aspx,06 12 2019 02:02:35
https://health.ucsd.edu/specialties/cancer/resources/support/Pages/contact.aspx,06 12 2019 02:02:35
https://health.ucsd.edu/specialties/cancer/resources/support/Pages/team.aspx,06 12 2019 02:02:35
https://health.ucsd.edu/specialties/cancer/resources/prevention/Pages/smoking.aspx,06 12 2019 02:02:35
https://health.ucsd.edu/specialties/cancer/Pages/Types.aspx,06 12 2019 02:02:35
https://health.ucsd.edu/specialties/cancer/programs/urologic/Pages/testicular.aspx,06 12 2019 02:02:35
https://health.ucsd.edu/specialties/cancer/programs/urologic/Pages/kidney.aspx,06 12 2019 02:02:35
https://health.ucsd.edu/specialties/cancer/programs/urologic/Pages/bladder.aspx,06 12 2019 02:02:35
https://health.ucsd.edu/specialties/cancer/programs/urologic/prostate/Pages/cryotherapy.aspx,06 12 2019 02:02:35
https://health.ucsd.edu/specialties/cancer/programs/urologic/prostate/Pages/radiation.aspx,06 12 2019 02:02:35
https://health.ucsd.edu/specialties/cancer/programs/urologic/prostate/Pages/advanced.aspx,06 12 2019 02:02:35
https://health.ucsd.edu/specialties/cancer/programs/urologic/prostate/Pages/surgery.aspx,06 12 2019 02:02:35
https://health.ucsd.edu/specialties/cancer/programs/urologic/prostate/Pages/active-surveillance.aspx,06 12 2019 02:02:36
https://health.ucsd.edu/specialties/cancer/resources/new-patients/Documents/MCC-PatientGuide-Spanish.pdf,06 12 2019 02:02:36
https://health.ucsd.edu/specialties/cancer/resources/new-patients/Documents/MCC-Patient-Guide-11.22.16.pdf,06 12 2019 02:02:36
