file_urls,time
https://www.holyredeemer.com/Main/Find-a-Physician.aspx,06 12 2019 06:29:03
https://www.holyredeemer.com/Main/Blogs.aspx,06 12 2019 06:29:04
https://www.holyredeemer.com/Main/Disclaimers.aspx,06 12 2019 06:29:04
https://www.holyredeemer.com/Main/PrivacySecurity.aspx,06 12 2019 06:29:05
https://www.holyredeemer.com/Main/NAPBCAccreditation.aspx,06 12 2019 06:29:05
https://www.holyredeemer.com/Main/CoCAccreditation.aspx,06 12 2019 06:29:05
https://www.hfma.org/DownloadAsset.aspx?id=22288,06 12 2019 06:29:05
https://www.cigna.com/assets/docs/individual-and-families/health-and-wellness/families/Estimator_Onesheet.pdf,06 12 2019 06:29:05
https://www.holyredeemer.com/Uploads/Public/Documents/Holy%20Redeemer%20DRG%20Summary.xlsx,06 12 2019 06:29:06
https://www.holyredeemer.com/Main/Patient-Services.aspx,06 12 2019 06:29:06
http://www.holyredeemer.com/Main/hospital-charge-list.aspx,06 12 2019 06:29:08
https://holyredeemer.ticketleap.com/diabetes-self-management-education-training/details,06 12 2019 06:29:09
https://holyredeemer.ticketleap.com/aarp/,06 12 2019 06:29:09
https://holyredeemer.ticketleap.com/family--friends-cpr/,06 12 2019 06:29:09
https://www.holyredeemer.com/Main/VolunteerFall2011.aspx,06 12 2019 06:29:09
https://www.holyredeemer.com/Main/Press.aspx,06 12 2019 06:29:09
https://www.holyredeemer.com/Main/ContactUs1.aspx,06 12 2019 06:29:10
https://www.holyredeemer.com/Main/GivingHOME1.aspx,06 12 2019 06:29:10
https://www.holyredeemer.com/Main/Home.aspx,06 12 2019 06:29:10
https://www.holyredeemer.com/Main/Redeemer-Village.aspx,06 12 2019 06:29:10
https://www.holyredeemer.com/Main/TheLafayetteRedeemer.aspx,06 12 2019 06:29:11
https://www.holyredeemer.com/Main/HolyRedeemerSupportatHome.aspx,06 12 2019 06:29:11
https://www.holyredeemer.com/Main/HospiceServices1.aspx,06 12 2019 06:29:12
https://www.holyredeemer.com/Main/PhysicianCommunications.aspx,06 12 2019 06:29:12
http://www.thevillagesatpinevalley.com/,06 12 2019 06:29:12
https://www.holyredeemer.com/Main/LifeAssessatHome1.aspx,06 12 2019 06:29:12
https://www.holyredeemer.com/Main/PatientVisitorInformation.aspx,06 12 2019 06:29:12
https://www.holyredeemer.com/Main/Campus-Map.aspx,06 12 2019 06:29:12
http://www.holyredeemer.com/Main/House-Calls.aspx,06 12 2019 06:29:13
http://www.holyredeemer.com/Main/Contact-HomeCare.aspx,06 12 2019 06:29:13
http://www.holyredeemer.com/Main/Palliative-Care.aspx,06 12 2019 06:29:13
https://www.holyredeemer.com/Main/StJosephsManor.aspx,06 12 2019 06:29:13
https://www.holyredeemer.com/Main/PatientForms.aspx,06 12 2019 06:29:13
https://www.holyredeemer.com/Main/OutpatientDiagnostics.aspx,06 12 2019 06:29:14
https://www.holyredeemer.com/Main/LocationandDirections1.aspx,06 12 2019 06:29:14
https://www.holyredeemer.com/Main/Directions.aspx,06 12 2019 06:29:14
https://www.holyredeemer.com/Main/eCareHolyRedeemer.aspx,06 12 2019 06:29:14
https://www.holyredeemer.com/Main/Bill-Pay.aspx,06 12 2019 06:29:15
https://www.holyredeemer.com/Main/AZListingofServices.aspx,06 12 2019 06:29:15
http://www.holyredeemer.com/Main/WebNursery.aspx,06 12 2019 06:29:15
https://www.holyredeemer.com/Main/CostsforCommonProcedures.aspx,06 12 2019 06:29:15
https://www.holyredeemer.com/Main/Quality-and-Satisfaction.aspx,06 12 2019 06:29:15
https://www.holyredeemer.com/Main/AboutHRHSHome.aspx,06 12 2019 06:29:16
https://www.holyredeemer.com/Main/BlueDistinctionCenter.aspx,06 12 2019 06:29:17
http://www.holyredeemer.com/Main/Frequently-Asked-Questions.aspx,06 12 2019 06:29:18
