file_urls,time
https://www.brookwoodbaptisthealth.com/docs/librariesprovider2/chargemasters/brookwood-system-drg-averages.xlsx?sfvrsn=1f26d33e_2,06 11 2019 21:32:10
https://www.brookwoodbaptisthealth.com/docs/librariesprovider2/chargemasters/brookwood-baptist-medical-center-part-1.xlsx?sfvrsn=ad21d33e_2,06 11 2019 21:32:10
https://www.brookwoodbaptisthealth.com/docs/librariesprovider2/chargemasters/citizens-baptist-medical-center-part-2.xlsx?sfvrsn=d620d33e_2,06 11 2019 21:32:11
https://www.brookwoodbaptisthealth.com/docs/librariesprovider2/chargemasters/princeton-baptist-medical-center-part-1.xlsx?sfvrsn=9c20d33e_2,06 11 2019 21:32:11
https://www.brookwoodbaptisthealth.com/docs/librariesprovider2/chargemasters/citizens-baptist-medical-center-part-1.xlsx?sfvrsn=d720d33e_2,06 11 2019 21:32:11
https://www.brookwoodbaptisthealth.com/docs/librariesprovider2/chargemasters/shelby-baptist-medical-center-part-2.xlsx?sfvrsn=5823d33e_2,06 11 2019 21:32:11
https://www.brookwoodbaptisthealth.com/docs/librariesprovider2/chargemasters/brookwood-baptist-medical-center-part-2.xlsx?sfvrsn=ac21d33e_2,06 11 2019 21:32:11
https://www.brookwoodbaptisthealth.com/docs/librariesprovider2/chargemasters/walker-baptist-medical-center-part-2.xlsx?sfvrsn=7123d33e_2,06 11 2019 21:32:11
https://www.brookwoodbaptisthealth.com/docs/librariesprovider2/chargemasters/walker-baptist-medical-center-part-1.xlsx?sfvrsn=7023d33e_2,06 11 2019 21:32:12
https://www.brookwoodbaptisthealth.com/docs/librariesprovider2/chargemasters/princeton-baptist-medical-center-part-3.xlsx?sfvrsn=9320d33e_2,06 11 2019 21:32:21
https://www.brookwoodbaptisthealth.com/docs/librariesprovider2/chargemasters/shelby-baptist-medical-center-part-1.xlsx?sfvrsn=5923d33e_2,06 11 2019 21:32:21
https://www.brookwoodbaptisthealth.com/docs/librariesprovider2/chargemasters/princeton-baptist-medical-center-part-2.xlsx?sfvrsn=9d20d33e_2,06 11 2019 21:32:21
