file_urls,time
https://www.bch.org/Pay-My-Bill.aspx,06 12 2019 08:56:11
https://www.bch.org/Our-Services/Orthopedics.aspx,06 12 2019 08:56:12
https://www.bch.org/Our-Services/Neurology-Neurosurgery.aspx,06 12 2019 08:56:12
https://www.bch.org/Our-Services/Mental-Health.aspx,06 12 2019 08:56:12
https://www.bch.org/Our-Services/Home-Care.aspx,06 12 2019 08:56:12
https://www.bch.org/Our-Services/Emergency-Trauma-Services.aspx,06 12 2019 08:56:12
https://www.bch.org/Patients-Visitors/Visitor-Services/Visiting-Hours-Quiet-Time.aspx,06 12 2019 08:56:12
https://www.bch.org/Latest-News/2019/April/Lecture-Audience-Sees-Life-Saving-Skills-in-Acti.aspx,06 12 2019 08:56:12
https://www.bch.org/Latest-News/2019/April/Experts-Describe-Innovative-Treatments-for-Atria.aspx,06 12 2019 08:56:12
https://www.bch.org/Our-Services/Cardiology.aspx,06 12 2019 08:56:13
https://www.bch.org/Latest-News/2019/May/Dr-Lindsey-Rentschler-on-Preventing-Osteoporosis.aspx,06 12 2019 08:56:13
https://www.bch.org/Latest-News/2019/May/Older-Adults-and-Mental-Health-Free-Lecture.aspx,06 12 2019 08:56:13
https://www.bch.org/Latest-News/2019/May/Reducing-Your-Risk-for-Stroke-Free-Health-Lectur.aspx,06 12 2019 08:56:13
https://www.bch.org/Latest-News/2019/May/Dr-Repine-on-Hip-Knee-Arthritis-No-reason-to-put.aspx,06 12 2019 08:56:13
https://www.bch.org/Latest-News/2019/May/Dr-Blois-Tired-Breathless-Heart-Failure-Could-be.aspx,06 12 2019 08:56:13
https://www.bch.org/Latest-News/2019/May/BCH-Foundation-Spring-Gala-2019.aspx,06 12 2019 08:56:13
https://www.bch.org/Our-Services/Cancer.aspx,06 12 2019 08:56:13
http://www.bch.org/Locations/Endocrinology-Associates-of-BCH.aspx,06 12 2019 08:56:14
https://www.bch.org/Latest-News/2019/May/Drs-Beasley-and-Zacharias-on-Controlling-Involun.aspx,06 12 2019 08:56:14
https://www.bch.org/Latest-News/2019/May/Drs-Iyengar-and-Zacharias-on-Reducing-Your-Strok.aspx,06 12 2019 08:56:14
https://www.bch.org/Latest-News/2019/May/Latest-Treatments-for-Heart-Valve-Problems-Free-.aspx,06 12 2019 08:56:14
https://www.bch.org/Our-Services/Surgery.aspx,06 12 2019 08:56:14
https://www.bch.org/Latest-News/2019/May/Say-Goodbye-to-Varicose-Veins-Free-Health-Lectur.aspx,06 12 2019 08:56:14
https://www.bch.org/Latest-News/2019/June/How-to-Stop-Prediabetes-from-Becoming-Diabetes-F.aspx,06 12 2019 08:56:14
https://www.bch.org/Patients-Visitors/Patient-Services/Patient-Portals/MyBCH-Health-Services-FAQs.aspx,06 12 2019 08:56:14
https://www.bch.org/Patients-Visitors/Patient-Services/Patient-Portals/Email-Collection-Form.aspx,06 12 2019 08:56:14
https://www.bch.org/Latest-News/2019/May/Innovative-Treatments-for-Painful-Hips-and-Knees.aspx,06 12 2019 08:56:14
https://www.bch.org/Patients-Visitors/Patient-Services/Patient-Portals/Create-a-MyBCH-Health-Services-Account.aspx,06 12 2019 08:56:14
https://www.bch.org/Patients-Visitors/Patient-Services/Patient-Portals/MYBCH-Clinics-FAQs.aspx,06 12 2019 08:56:14
https://www.bch.org/Patients-Visitors/Patient-Services/Patient-Portals/Create-a-MyBCH-Clinics-Account.aspx,06 12 2019 08:56:15
https://www.bch.org/documents/BCH-2019-SELF-PAY-UNINSURED-CHARGEMASTER.xlsx,06 12 2019 08:56:15
https://www.bch.org/documents/BOULDER-COMMUNITY-HEALTH-2019-CHARGEMASTER.xlsx,06 12 2019 08:56:15
https://www.bch.org/Our-Services/Women-s-Health-Maternity.aspx,06 12 2019 08:56:15
https://www.bch.org/Patients-Visitors/Patient-Services.aspx,06 12 2019 08:56:15
https://www.bch.org/Patients-Visitors/Patient-Services/Patient-Portals/Third-Party-or-Proxy-Access.aspx,06 12 2019 08:56:15
https://www.bch.org/About-Us/Sustainability.aspx,06 12 2019 08:56:15
https://www.bch.org/Print.aspx?Page=%2fPatients-Visitors%2fPatient-Services%2fCompliance%2fMedicare-Compliance.aspx,06 12 2019 08:56:15
https://www.bch.org/About-Us/Our-Leadership.aspx,06 12 2019 08:56:16
https://www.bch.org/About-Us/BCH-History.aspx,06 12 2019 08:56:16
https://www.bch.org/About-Us/Awards-Accreditations.aspx,06 12 2019 08:56:16
https://www.bch.org/Our-Services/Gastroenterology.aspx,06 12 2019 08:56:16
https://www.bch.org/About-Us/Fast-Facts.aspx,06 12 2019 08:56:16
https://www.bch.org/Our-Services/Wound-Care.aspx,06 12 2019 08:56:16
https://www.bch.org/Our-Services/Imaging/Varicose-Vein-Treatment.aspx,06 12 2019 08:56:16
https://www.bch.org/Our-Services/Urgent-Care.aspx,06 12 2019 08:56:16
https://www.bch.org/About-Us/Mission-Vision-and-Values.aspx,06 12 2019 08:56:17
https://www.bch.org/Our-Services/Emergency-Trauma-Services/Sexual-Assault-Nurse-Examiners.aspx,06 12 2019 08:56:17
https://www.bch.org/Our-Services/Rehabilitation.aspx,06 12 2019 08:56:17
https://www.bch.org/Our-Services/Travel-Medicine.aspx,06 12 2019 08:56:17
https://www.bch.org/Our-Services/Occupational-Health.aspx,06 12 2019 08:56:17
https://www.bch.org/Our-Services/Mind-Body-Medicine.aspx,06 12 2019 08:56:17
https://www.bch.org/Our-Services/LGBTQ-Services.aspx,06 12 2019 08:56:17
https://www.bch.org/Our-Services/Laboratory.aspx,06 12 2019 08:56:17
https://www.bch.org/Our-Services/Infectious-Diseases.aspx,06 12 2019 08:56:17
https://www.bch.org/Our-Services/Imaging.aspx,06 12 2019 08:56:17
https://www.bch.org/Our-Services/Primary-Care.aspx,06 12 2019 08:56:17
https://www.bch.org/Our-Services/Sleep-Medicine.aspx,06 12 2019 08:56:18
https://www.bch.org/Patients-Visitors/Visitor-Services/Gift-Shop.aspx,06 12 2019 08:56:18
https://www.bch.org/Patients-Visitors/Visitor-Services/Coffee-Kiosk.aspx,06 12 2019 08:56:18
https://www.bch.org/About-Us/Erie.aspx,06 12 2019 08:56:18
https://www.bch.org/Patients-Visitors/Patient-Services/Medical-Records.aspx,06 12 2019 08:56:18
https://www.bch.org/Patients-Visitors/Patient-Services/Spiritual-Care-Services.aspx,06 12 2019 08:56:18
https://cusportsmedcenter.com/,06 12 2019 08:56:18
https://www.bch.org/Patients-Visitors/Patient-Services/Language-Assistance.aspx,06 12 2019 08:56:18
https://www.bch.org/Patients-Visitors/Visitor-Services/Parking.aspx,06 12 2019 08:56:18
https://www.bch.org/Patients-Visitors/Patient-Services/Insurance.aspx,06 12 2019 08:56:18
