file_urls,time
https://www.greenwichhospital.org/patients-visitors/billing-insurance/pricing-estimates-information.aspx,06 11 2019 17:53:24
https://www.greenwichhospital.org/locations/stamford-260-long-ridge-rd-medical-center.aspx,06 11 2019 17:53:25
https://www.greenwichhospital.org/services/quality-safety.aspx,06 11 2019 17:53:25
https://www.greenwichhospital.org/patients-visitors/preparing/health-education.aspx,06 11 2019 17:53:25
https://www.greenwichhospital.org/services/all-services-and-specialties.aspx,06 11 2019 17:53:25
https://www.greenwichhospital.org/services/urology.aspx,06 11 2019 17:53:25
https://www.greenwichhospital.org/services/support-services.aspx,06 11 2019 17:53:26
https://www.greenwichhospital.org/services/orthopedics.aspx,06 11 2019 17:53:26
https://www.greenwichhospital.org/services/support-services/wellness-and-prevention.aspx,06 11 2019 17:53:26
https://www.greenwichhospital.org/sitemap.aspx,06 11 2019 17:53:26
https://www.greenwichhospital.org/news/greenwich-hospital-receives-top-honor-for-outstanding-patient-experience.aspx,06 11 2019 17:53:27
https://www.greenwichhospital.org/vendors.aspx,06 11 2019 17:53:27
https://www.greenwichhospital.org/patients-visitors/billing-insurance/pricing.aspx,06 11 2019 17:53:27
https://www.greenwichhospital.org/about/hospital-overview.aspx,06 11 2019 17:53:27
https://www.greenwichhospital.org/find-a-doctor/search-results.aspx,06 11 2019 17:53:28
https://www.greenwichhospital.org/tools.aspx,06 11 2019 17:53:28
https://www.greenwichhospital.org/services/neurology-neurosurgery.aspx,06 11 2019 17:53:29
https://www.greenwichhospital.org/find-a-location.aspx?locs=32,06 11 2019 17:53:29
https://www.greenwichhospital.org/medical-professionals/residency-program-and-curriculum.aspx,06 11 2019 17:53:29
https://www.greenwichhospital.org/medical-professionals.aspx,06 11 2019 17:53:30
https://www.greenwichhospital.org/services/surgery.aspx,06 11 2019 17:53:30
https://www.greenwichhospital.org/news-media/social-dashboard.aspx,06 11 2019 17:53:30
https://www.greenwichhospital.org/services.aspx,06 11 2019 17:53:30
https://www.greenwichhospital.org/news-media/press-releases.aspx,06 11 2019 17:53:31
https://www.greenwichhospital.org/news-media/patient-stories.aspx,06 11 2019 17:53:31
https://www.greenwichhospital.org/news-media.aspx,06 11 2019 17:53:32
https://www.greenwichhospital.org/news-media/info-for-journalists.aspx,06 11 2019 17:53:32
https://www.greenwichhospital.org/news-media/videos.aspx,06 11 2019 17:53:32
https://www.greenwichhospital.org/about/community.aspx,06 11 2019 17:53:32
https://www.greenwichhospital.org/find-a-location.aspx?locs=4,06 11 2019 17:53:33
https://www.greenwichhospital.org/about/community/auxiliary.aspx,06 11 2019 17:53:33
https://www.greenwichhospital.org/about/innovation-initiatives.aspx,06 11 2019 17:53:33
https://www.greenwichhospital.org/about/community/benefits-report-2017.aspx,06 11 2019 17:53:33
https://www.greenwichhospital.org/about/awards-achievements/credentials.aspx,06 11 2019 17:53:33
https://www.greenwichhospital.org/about/awards-achievements.aspx,06 11 2019 17:53:34
https://www.greenwichhospital.org/about/hospital-overview/history-milestones.aspx,06 11 2019 17:53:34
https://www.greenwichhospital.org/about/research-education.aspx,06 11 2019 17:53:34
https://www.ynhhs.org/policies.aspx,06 11 2019 17:53:34
https://www.greenwichhospital.org/patients-visitors.aspx,06 11 2019 17:53:34
https://www.greenwichhospital.org/about/hospital-overview/leadership.aspx,06 11 2019 17:53:34
https://www.greenwichhospital.org/about/hospital-overview/mission-vision-values.aspx,06 11 2019 17:53:34
https://www.greenwichhospital.org/services/support-services/spiritual-care.aspx,06 11 2019 17:53:35
https://www.greenwichhospital.org/patients-visitors/amenities/our-shops.aspx,06 11 2019 17:53:35
https://www.greenwichhospital.org/patients-visitors/amenities.aspx,06 11 2019 17:53:35
https://www.greenwichhospital.org/events.aspx,06 11 2019 17:53:36
https://www.greenwichhospital.org/patients-visitors/billing-insurance.aspx,06 11 2019 17:53:36
https://www.greenwichhospital.org/news-media/publications.aspx,06 11 2019 17:53:36
https://www.greenwichhospital.org/patients-visitors/preparing.aspx,06 11 2019 17:53:36
https://www.greenwichhospital.org/patients-visitors/visitor-guidelines.aspx,06 11 2019 17:53:37
https://www.greenwichhospital.org/patients-visitors/amenities/visitor.aspx,06 11 2019 17:53:37
https://www.greenwichhospital.org/find-a-location.aspx,06 11 2019 17:53:37
https://www.greenwichhospital.org/patients-visitors/patient-rights-responsibilities.aspx,06 11 2019 17:53:37
https://www.greenwichhospital.org/patients-visitors/billing-insurance/financial-assistance.aspx,06 11 2019 17:53:37
https://www.greenwichhospital.org/patients-visitors/going-home.aspx,06 11 2019 17:53:38
https://www.greenwichhospital.org/find-a-location.aspx?locs=2,06 11 2019 17:53:38
https://www.greenwichhospital.org/services/maternity.aspx,06 11 2019 17:53:38
https://www.greenwichhospital.org/find-a-location.aspx?locs=8,06 11 2019 17:53:38
https://www.greenwichhospital.org/find-a-location.aspx?locs=512,06 11 2019 17:53:38
https://www.greenwichhospital.org/services/gastroenterology.aspx,06 11 2019 17:53:39
https://www.greenwichhospital.org/find-a-location.aspx?locs=128,06 11 2019 17:53:39
https://www.greenwichhospital.org/services/childrens-pediatrics.aspx,06 11 2019 17:53:39
https://www.greenwichhospital.org/services/immunology-and-allergy.aspx,06 11 2019 17:53:39
https://www.greenwichhospital.org/about/community/volunteering.aspx,06 11 2019 17:53:39
https://www.greenwichhospital.org/contact.aspx,06 11 2019 17:53:40
https://www.greenwichhospital.org/services/diabetes-endocrinology.aspx,06 11 2019 17:53:40
https://www.greenwichhospital.org/careers.aspx,06 11 2019 17:53:40
https://www.greenwichhospital.org/services/emergency-services.aspx,06 11 2019 17:53:40
https://www.greenwichhospital.org/find-a-doctor.aspx,06 11 2019 17:53:40
https://www.greenwichhospital.org/search.aspx,06 11 2019 17:53:41
https://www.greenwichhospital.org/locations/greenwich-5-perryridge-road.aspx,06 11 2019 17:53:41
https://www.greenwichhospital.org/find-a-location.aspx?locs=256,06 11 2019 17:53:41
https://www.greenwichhospital.org/patients-visitors/your-visit-stay.aspx,06 11 2019 17:53:41
https://www.greenwichhospital.org/services/cancer.aspx,06 11 2019 17:53:42
https://www.greenwichhospital.org/about.aspx,06 11 2019 17:53:42
https://www.greenwichhospital.org/tools/medical-records-birth-certificates.aspx,06 11 2019 17:53:43
https://www.greenwichhospital.org/services/heart.aspx,06 11 2019 17:53:44
